,BR_665_620,BR_708_620,BR_708_660,BR_708_681,BR_708_673,LH_553,LH_620,LH_665,SS_665_CI,LH_673,SS_681_CI,LH_708,LH_708_,mm12,mi14,Chla
785,0.811513952,0.953829651,1.175370613,1.386103214,1.323539604,0.007465075,-0.001464303,0.000298565,0.000254973,-0.000178828,-0.001081376,0.002460991,0.00232608,0.08061643,-0.221540962,30.984
786,0.895736144,0.614309398,0.685815128,0.738858795,0.68634777,0.00892706,7.33E-05,-0.000290007,0.000384648,0.00060227,0.000773676,0.000338452,0.00107109,-0.186369708,-0.07150573,1.94266667
787,0.790062573,0.483107426,0.611479955,0.68020752,0.626126802,0.005253116,-0.000171679,-0.000116002,2.77E-05,0.000155417,0.000249375,-0.000202007,-6.01E-05,-0.241095177,-0.128372528,2.902
788,0.723364346,0.433234175,0.598915577,0.655813641,0.611420521,0.003480306,-0.000498787,-9.74E-05,-8.76E-05,5.53E-05,0.000150781,-0.000114868,-2.69E-05,-0.25084778,-0.165681402,3.84466667
789,0.842150628,1.033902737,1.227693363,1.479050209,1.395866822,0.009534396,-0.002125951,0.000461983,0.000475741,-0.000221667,-0.001589859,0.003321727,0.003033539,0.10221037,-0.193790626,33.344
790,0.884671621,1.274114088,1.440211326,1.755478297,1.682021143,0.009702502,-0.002632915,0.000575564,0.000552554,-0.000303377,-0.001930403,0.004135907,0.003817104,0.180398854,-0.166097238,41.678
791,0.7699873,0.567753564,0.737354453,0.781401931,0.743922629,0.002753339,-0.000492059,-8.30E-05,-8.12E-05,4.27E-05,9.13E-05,-3.25E-05,3.20E-05,-0.151175569,-0.169600889,16.122
792,0.902685305,1.174944027,1.301609786,1.515683909,1.445733909,0.011187757,-0.00271153,0.00061036,0.000677733,-0.000259516,-0.002262796,0.005122074,0.004831409,0.131042972,-0.12666576,40.32
793,0.81695509,0.940413187,1.151119809,1.35733493,1.292221011,0.008110502,-0.001815041,0.00029016,0.000262652,-0.000163725,-0.001025608,0.002300377,0.002162212,0.070251693,-0.210706622,25.992
794,0.850444894,1.185826665,1.394360379,1.67186775,1.607230972,0.010623468,-0.002598728,0.000547614,0.000486507,-0.000315224,-0.001993407,0.004448974,0.00417373,0.164703853,-0.208533714,43.564
795,0.910633023,1.320173997,1.449732179,1.695139112,1.624017477,0.010748152,-0.002754132,0.000636254,0.000675878,-0.000291271,-0.002602483,0.005703096,0.00531186,0.183584223,-0.129558182,55.26
796,0.901825795,1.265218778,1.402952527,1.648139015,1.572633687,0.007873014,-0.002070883,0.000448574,0.000484454,-0.000199968,-0.001782299,0.003932873,0.00367316,0.16769059,-0.137733749,54.5685714
797,0.870676525,1.517028781,1.742356359,2.100969888,2.02988209,0.009446606,-0.002292198,0.000587079,0.000521758,-0.000337812,-0.002681506,0.005801746,0.005376048,0.27070018,-0.225327578,72.4171429
798,0.890966419,1.249356303,1.402248476,1.67182291,1.596500404,0.01134845,-0.002771581,0.000693114,0.000709594,-0.000335387,-0.002540232,0.005804331,0.00549447,0.167446657,-0.152892173,74.2685714
799,0.936958712,1.183280931,1.262895489,1.422930191,1.367295838,0.010508205,-0.002692363,0.000549668,0.000656702,-0.000202288,-0.002114156,0.004983713,0.004772173,0.116176593,-0.079614558,43.8333333
800,0.787105307,1.428417187,1.814772654,2.350616586,2.346263351,0.007817476,-0.001872592,0.000446002,0.000286197,-0.000331313,-0.001563526,0.003753442,0.003617523,0.289463042,-0.386355467,50.0033333
801,0.85151305,1.06238523,1.247644096,1.426521963,1.378229385,0.00861507,-0.001822172,0.000356887,0.000308355,-0.000211338,-0.001434404,0.003546081,0.003452481,0.110179408,-0.185258866,40.1657143
802,0.881596007,1.17007216,1.327220349,1.487618572,1.452842789,0.007807079,-0.001702009,0.000341208,0.000284518,-0.000209028,-0.001474041,0.003672781,0.003585295,0.140605658,-0.157148189,44.1333333
803,0.973842633,1.201475793,1.233747376,1.333016373,1.288461784,0.008190711,-0.001960537,0.000304843,0.000456217,-4.98E-05,-0.001537945,0.003728306,0.003605602,0.104643604,-0.032271583,40.9742857
804,0.912823698,0.884369461,0.968828332,1.088902491,1.043323054,0.008293641,-0.001883778,0.00031873,0.000388322,-0.000112197,-0.000680606,0.002006029,0.002059635,-0.015832598,-0.084458872,24.124
805,0.8722242,1.071768963,1.228776916,1.386551822,1.346097805,0.006024993,-0.001373838,0.000237181,0.000208063,-0.000138325,-0.000909241,0.002332865,0.002299314,0.102646844,-0.157007953,41.2057143
806,0.877060525,1.190703674,1.357607189,1.593855749,1.527571053,0.009317664,-0.002058647,0.000505522,0.000500474,-0.000256182,-0.001939628,0.004422269,0.004182729,0.151682261,-0.166903515,75.9333333
807,0.931529731,2.005256871,2.152649351,2.654016159,2.556223065,0.013331821,-0.003831723,0.001083307,0.001057986,-0.000558816,-0.005443276,0.009130531,0.007464388,0.365612925,-0.147392479,92.152
808,0.897231535,1.804429909,2.011108436,2.487764216,2.396152319,0.011010238,-0.003042065,0.000837129,0.000781996,-0.000455932,-0.00398952,0.006505422,0.00522772,0.335792768,-0.206678527,151.568
809,0.876646683,1.142198378,1.302917584,1.581017734,1.486944365,0.011161664,-0.002772251,0.000621449,0.000688254,-0.000265446,-0.002139257,0.004245861,0.003790288,0.131536441,-0.160719206,53.1742857
810,0.807391359,1.086150796,1.345259377,1.587821571,1.525862768,0.009178173,-0.001762957,0.000419795,0.000326286,-0.000273276,-0.001830759,0.003386552,0.002921821,0.14721586,-0.259108581,43.46
811,0.791769544,0.86700948,1.09502757,1.281577348,1.233668041,0.00790055,-0.001518183,0.000269595,0.000185794,-0.000191596,-0.000875363,0.002075678,0.001991781,0.045358625,-0.228018091,33.624
812,0.712061942,0.460531356,0.646757436,0.686336627,0.658430097,0.003323362,-0.000242292,-0.00012216,-0.00016875,2.95E-05,0.000195975,-4.65E-05,9.91E-05,-0.214507951,-0.18622608,7.32866667
813,0.662684814,0.55647952,0.83973483,0.898255444,0.883686757,0.007553028,-0.00033062,-0.000192626,-0.000475687,-9.55E-05,-3.07E-05,0.000879947,0.001121592,-0.08711319,-0.28325531,19.93856
814,0.633720152,0.670278511,1.05768849,1.114983684,1.145038657,0.006676894,0.000388466,-0.000112367,-0.000568509,-0.00025298,-0.000364285,0.001791804,0.002038104,0.02803558,-0.387409979,29.81312
815,0.673913404,0.41544317,0.616463729,0.6869562,0.634311904,0.006894892,-0.001078029,-0.000219316,-0.000228554,0.000103396,0.000178926,-7.58E-05,4.69E-05,-0.237268715,-0.201020559,7.8784
816,0.657583147,0.457099689,0.695120748,0.718260939,0.705697128,0.004141279,-0.000886636,-0.000144827,-0.000248029,2.47E-06,0.000178579,-1.12E-05,0.000130815,-0.179856953,-0.238021059,12.92928
817,0.651100541,0.659362345,1.012688983,1.076515477,1.085508232,0.006389417,0.00058271,-0.000131767,-0.00053316,-0.000206171,-0.000352509,0.001652398,0.001866043,0.006304493,-0.353326638,35.96992
818,0.718507449,0.421641615,0.586829845,0.643037634,0.5961579,0.00589646,-0.001325438,-0.000170025,-0.000141944,0.000104046,0.000245961,-0.000204835,-6.66E-05,-0.260374581,-0.16518823,3.7904
819,0.682097052,0.677931101,0.993892437,1.349573081,1.229183185,0.007784842,-0.001745025,0.000273147,0.000213876,-0.000176746,-0.000774241,0.001264153,0.001016692,-0.003063135,-0.315961336,16.26
820,0.732528892,0.786636604,1.07386427,1.357160954,1.260379491,0.008255895,-0.00134744,0.00033715,0.000278285,-0.000208472,-0.001129189,0.002183949,0.001926146,0.035616733,-0.287227666,18.62
821,0.684562075,0.542416595,0.792355601,0.96138487,0.882985811,0.005946021,-0.00173184,3.85E-05,1.94E-05,-3.23E-05,-0.000215792,0.000430502,0.000385217,-0.115850001,-0.249939007,7.81
822,0.644373408,0.607784283,0.943217513,1.180894487,1.128698686,0.005077382,-0.001531116,8.15E-05,5.39E-06,-9.24E-05,-0.000261262,0.000489454,0.000425003,-0.02922086,-0.33543323,5.95
823,0.715005516,0.507703367,0.710069161,0.82615877,0.767582574,0.006608855,-0.001610589,1.08E-05,-2.78E-06,-1.46E-05,-0.000102331,0.000305196,0.000314341,-0.169543341,-0.202365794,8.8
824,0.71553937,0.533345109,0.745374932,0.864322077,0.807074164,0.006419401,-0.001460801,1.71E-05,-9.60E-06,-2.66E-05,-0.000149468,0.000413894,0.00041759,-0.1458856,-0.212029823,10.016
825,0.823985427,1.507649475,1.829704052,2.258838608,2.20054596,0.008252554,-0.001185045,0.000745332,0.000565644,-0.000494454,-0.003353451,0.007313779,0.006799045,0.293212307,-0.322054577,126.144
826,0.825003427,0.822631831,0.997125349,1.174915604,1.095960699,0.010183913,-0.001069041,0.000511077,0.000642336,-0.000166574,-0.001723627,0.003920891,0.003705328,-0.001439394,-0.174493519,33.152
827,0.712864086,0.445436007,0.624854044,0.718362212,0.657220858,0.00766508,-0.001972529,-8.28E-05,-4.20E-05,6.91E-05,4.11E-05,2.49E-05,6.59E-05,-0.230879787,-0.179418037,5.6288
828,0.713242265,0.500292143,0.701433674,0.83440113,0.75992616,0.006630394,-0.001980692,1.28E-05,3.31E-05,7.41E-06,-0.000132083,0.000249985,0.00021817,-0.175479262,-0.201141532,6.12266667
829,0.646854599,0.484125028,0.748429444,0.970655897,0.860020234,0.007804363,-0.002338601,9.34E-05,8.65E-05,-5.14E-05,-0.000455435,0.000621577,0.000439031,-0.143883733,-0.264304416,6.74133333
830,0.689296227,0.554949446,0.805095725,1.019139555,0.916829339,0.010302385,-0.002140916,0.00023639,0.000244857,-0.000112456,-0.000917267,0.001315411,0.000967004,-0.107974481,-0.25014628,18.112
831,0.694886597,0.620301619,0.892665971,0.990154033,0.960676539,0.007791902,-0.00085701,-3.26E-05,-0.000225146,-0.000114146,-0.000309739,0.001201365,0.001313165,-0.056710498,-0.272364352,26.24
832,0.751167239,0.814228105,1.0839505,1.294064503,1.22868379,0.011058746,-0.000230427,0.000523555,0.000344314,-0.000383263,-0.002026719,0.004500759,0.004214078,0.040284306,-0.269722395,41.824
833,0.814954498,0.853863442,1.047743701,1.258178642,1.173934968,0.01027004,-0.001268538,0.000557219,0.000624007,-0.000233343,-0.001808857,0.003909384,0.003620924,0.023315272,-0.193880259,19.37
834,0.728531544,1.14841799,1.576346282,2.172228419,2.074037877,0.016912135,-0.00264296,0.001214325,0.000861396,-0.00084637,-0.004024016,0.00766106,0.006705459,0.223706839,-0.427928292,45.89
835,0.547403907,0.481584863,0.879761465,0.974538545,0.996461167,0.006005201,-0.00127957,-4.39E-05,-0.000251333,-0.000118611,-9.09E-05,0.000395546,0.000441343,-0.063964783,-0.398176602,9.20833333
836,0.741037358,1.285886603,1.735252061,2.360617053,2.242106549,0.018400592,-0.002746939,0.001393353,0.001038761,-0.000937011,-0.005390578,0.010588668,0.009407301,0.268805962,-0.449365458,109.655
837,0.784783144,0.715842835,0.912153683,1.067222467,1.000666383,0.011085805,-0.001300617,0.000332999,0.000348315,-0.000156118,-0.00111251,0.002655641,0.00255436,-0.045941034,-0.196310848,26.304
838,0.794492979,0.522417316,0.657548059,0.732511737,0.676778282,0.010387004,-0.000674863,-0.000195498,0.000100234,0.000298189,0.000328743,0.000268942,0.000618166,-0.206601516,-0.135130743,4.1056
839,0.683766142,0.37876383,0.553937679,0.637652828,0.571440495,0.007735575,-0.002070821,-0.000201435,-0.000112472,0.000161015,0.000159527,-0.000252654,-0.000199299,-0.287052902,-0.175173849,1.6416
840,0.744778865,0.453072033,0.608330948,0.698085695,0.633027598,0.008455082,-0.001452674,-0.000130748,3.49E-05,0.000177648,0.000120654,-5.25E-05,2.98E-05,-0.243525161,-0.155258915,4.1536
841,0.734148312,0.54873913,0.747449965,0.841927553,0.789127264,0.008201262,-0.000228434,-8.03E-05,-9.97E-05,2.69E-05,-0.000149127,0.000831884,0.000962522,-0.144524902,-0.198710835,10.34816
842,0.694115057,0.387957094,0.558923324,0.646577926,0.581461394,0.006472212,-0.001366218,-0.000126721,-5.87E-05,0.000109431,0.000107667,-0.00023491,-0.000218412,-0.282936736,-0.170966229,2.1568
843,0.898579981,0.685989504,0.763415076,0.823349253,0.766307262,0.008103644,0.000546658,-0.000279018,0.00048605,0.000658056,0.000307389,0.001981924,0.002832842,-0.134162925,-0.077425572,2.9667
844,0.895490947,0.738839447,0.82506635,0.891494082,0.838215224,0.00947586,0.001173905,-9.75E-05,0.000552679,0.00048943,-0.000213774,0.003388947,0.004241804,-0.09585057,-0.086226903,7.595
845,1.021413965,0.803005087,0.786170068,0.818963596,0.770159797,0.004802862,0.000662873,-0.000315294,0.000762641,0.000888248,0.00086022,0.001901871,0.003178754,-0.119714206,0.016835018,2.07786667
846,0.82455395,0.532710623,0.646059149,0.706907794,0.653708092,0.006198131,0.000253542,-0.000208496,7.23E-05,0.000294547,0.000428803,1.25E-06,0.000350838,-0.215023167,-0.113348526,6.2208
847,0.660010881,0.372324611,0.564118898,0.618600674,0.574069757,0.004749819,-0.001334417,-0.00014124,-0.000157162,5.98E-05,0.000166062,-0.000152382,-6.33E-05,-0.278675171,-0.191794287,6.4768
848,0.620199788,0.4823025,0.777656667,0.753001548,0.768690251,0.00445787,-0.00067981,-0.000225694,-0.000407504,-1.04E-05,0.000254663,7.52E-05,0.000305446,-0.125076646,-0.295354167,28.32128
849,1.016233201,0.793682089,0.781003896,0.817138206,0.767642517,0.004825428,0.00069211,-0.000290078,0.000863426,0.000926858,0.000874092,0.002054402,0.003388803,-0.12296217,0.012678193,3.835
850,1.002081914,0.731991886,0.730471108,0.766709767,0.718158822,0.003902588,0.000453412,-0.000237584,0.000590718,0.000680197,0.000884503,0.000774034,0.001728923,-0.155754633,0.001520778,1.62825
851,0.852244807,0.549006779,0.644189058,0.709163566,0.65283876,0.002499934,9.36E-05,-7.74E-05,0.000114732,0.000168927,0.000211531,2.20E-06,0.000175135,-0.216405127,-0.095182279,6.279
852,0.660899798,0.486253713,0.735744987,0.755748751,0.748278262,0.004778076,-0.000642115,-0.000184576,-0.000335879,-1.03E-05,0.000209777,9.39E-05,0.000293144,-0.152242994,-0.249491273,22.595625
853,0.639108195,0.37233398,0.582583642,0.644650639,0.604502913,0.005020729,-0.001301737,-0.000112788,-0.000159684,2.46E-05,0.000122296,-8.83E-05,-1.55E-05,-0.26375627,-0.210249662,1.01075
854,0.884502672,0.989465104,1.118668304,1.289371954,1.224573841,0.005542467,-0.000709009,0.000325263,0.000383978,-0.000122836,-0.001068974,0.002701769,0.002649921,0.056010799,-0.1292032,16.029
855,0.884502672,0.989465104,1.118668304,1.289371954,1.224573841,0.005542467,-0.000709009,0.000325263,0.000383978,-0.000122836,-0.001068974,0.002701769,0.002649921,0.056010799,-0.1292032,16.029
856,0.900628644,0.604735054,0.671458828,0.727029446,0.675902322,0.003852885,0.000360053,-0.000100412,0.000248895,0.000286958,0.000415452,9.06E-05,0.000456458,-0.196559536,-0.066723774,5.928
857,0.900628644,0.604735054,0.671458828,0.727029446,0.675902322,0.003852885,0.000360053,-0.000100412,0.000248895,0.000286958,0.000415452,9.06E-05,0.000456458,-0.196559536,-0.066723774,5.928
858,0.859148192,0.687378454,0.800069721,0.863155215,0.818224558,0.004144474,0.000870082,-5.33E-05,9.84E-05,0.000129442,1.18E-05,0.000997112,0.001308855,-0.111068075,-0.112691267,26
859,0.859148192,0.687378454,0.800069721,0.863155215,0.818224558,0.004144474,0.000870082,-5.33E-05,9.84E-05,0.000129442,1.18E-05,0.000997112,0.001308855,-0.111068075,-0.112691267,26
860,0.871981596,0.604960226,0.693776369,0.755954904,0.702057585,0.00606496,0.000334765,-0.000146926,0.000268186,0.000354816,0.000383388,0.00047213,0.000927428,-0.180793425,-0.088816143,7.2475
861,0.764104938,0.536666686,0.702346837,0.795199652,0.733963698,0.006976254,-0.000879237,-6.96E-05,3.59E-05,0.000106285,-4.17E-05,0.000385757,0.000468655,-0.174848718,-0.165680151,16.055
862,0.693182792,0.420043131,0.60596301,0.681403551,0.631749008,0.005090959,-0.001527776,-8.56E-05,-9.17E-05,3.87E-05,9.56E-05,-8.91E-05,-3.82E-05,-0.245358696,-0.185919879,5.031
863,0.757859006,0.731522282,0.965248517,1.060949387,1.019102297,0.005893183,0.000889368,-2.78E-05,-0.000142709,-6.40E-05,-0.000638835,0.002340343,0.002529274,-0.017682997,-0.233726235,66.594
864,0.659154453,0.396388246,0.601358672,0.695148837,0.632378873,0.005411136,-0.001819272,-8.38E-05,-8.31E-05,4.24E-05,3.09E-05,-3.95E-05,-2.63E-05,-0.248939438,-0.204970426,6.072
865,0.692131939,1.956288196,2.826467161,4.406544099,4.385844935,0.030345519,-0.006258175,0.002279171,0.00143554,-0.001711379,-0.010080194,0.020034926,0.017896867,0.477324666,-0.870178965,113.322
866,0.786152092,1.683850922,2.141889515,2.780155027,2.729088284,0.013999506,-0.003535662,0.000856293,0.000592598,-0.000606873,-0.003957014,0.00834449,0.007650555,0.363440379,-0.458038593,119.724
867,0.84277467,0.663851409,0.787697391,0.859077775,0.814545857,0.003653511,0.000441084,-1.18E-06,8.37E-05,5.81E-05,-2.77E-05,0.000813503,0.001037438,-0.118757576,-0.123845982,23.628
868,0.88787733,0.604960039,0.681355429,0.744068435,0.692208471,0.003383387,0.000265112,-4.98E-05,0.000251575,0.000229144,0.000296844,0.000261042,0.000581893,-0.189516485,-0.07639539,4.303
869,0.773158815,0.702871895,0.909091226,1.025502646,0.97560292,0.004021727,-0.000403133,5.86E-05,2.93E-05,-4.92E-05,-0.000343694,0.001028704,0.001060531,-0.047618874,-0.206219331,25.415
870,0.682872096,0.465690066,0.681957966,0.814080941,0.743230834,0.005140528,-0.001433495,-2.81E-07,-5.78E-06,-3.59E-06,-0.000122056,0.000236068,0.000208201,-0.189090358,-0.2162679,8.6775
871,0.675236635,0.460593161,0.682121107,0.763937855,0.718832919,0.006282861,-0.001837321,-7.75E-05,-0.000125037,6.57E-06,2.97E-05,0.000113706,0.000172314,-0.188975033,-0.221527947,8.45
872,0.651800462,0.380500841,0.583768904,0.658462266,0.608092241,0.005015404,-0.001975588,-9.31E-05,-0.000112603,3.34E-05,8.27E-05,-0.000101139,-6.45E-05,-0.262810499,-0.203268063,4.654
873,0.834085117,1.283016239,1.538231786,1.799952792,1.7659071,0.005782023,-0.001045482,0.000361754,0.000250864,-0.000256036,-0.001574105,0.00370685,0.003548197,0.212049896,-0.255215546,67.4375
874,0.92577443,0.925334273,0.999524553,1.142797428,1.068068741,0.006505696,-0.001307219,0.000339831,0.000572893,-1.20E-05,-0.001003725,0.002651972,0.002638172,-0.00023778,-0.07419028,64.8916667
875,0.864233593,0.632784623,0.732191653,0.809440175,0.752049974,0.0050102,-5.26E-05,-1.39E-05,0.000314778,0.000229762,4.54E-05,0.000806684,0.001088142,-0.154606649,-0.09940703,14.1483333
876,0.938725189,1.5009783,1.598953899,2.043212908,1.907548712,0.012613375,-0.003795357,0.001360799,0.001529163,-0.000566287,-0.004699131,0.009601497,0.008684098,0.230459609,-0.097975599,127.075
877,0.720263015,0.508742185,0.706328347,0.813312661,0.758707458,0.00922939,-0.002221718,-3.86E-08,-2.64E-05,-1.78E-05,-0.000121448,0.000461203,0.000502055,-0.172107352,-0.197586162,15.3075
878,0.914913094,1.349868631,1.475406396,1.783888821,1.678198155,0.008442549,-0.00297002,0.000753116,0.000877394,-0.000292326,-0.00297485,0.006467551,0.006004716,0.192051857,-0.125537765,116.675
879,0.91840397,1.558203323,1.696642626,2.179518818,2.083616173,0.013141177,-0.003613093,0.001207346,0.001172686,-0.000627164,-0.004023156,0.00828739,0.007522285,0.258337022,-0.138439303,91.52
880,0.862887517,1.794847153,2.080047652,3.267878593,3.005590434,0.013626612,-0.003892711,0.001132499,0.001080009,-0.000601826,-0.003649979,0.00677006,0.005849073,0.350659397,-0.285200499,58.816
881,0.987163159,2.044736675,2.071325957,2.774235481,2.682415683,0.012774259,-0.004229952,0.001386081,0.001328444,-0.000732106,-0.004720116,0.009663219,0.008747433,0.348815454,-0.026589282,171.52
882,0.860017987,1.415333464,1.645702166,1.923865557,1.91078697,0.007527901,-0.001527388,0.000575113,0.000394642,-0.000409875,-0.002374237,0.005534771,0.005278411,0.244057012,-0.230368702,117.312
883,0.991660025,1.545803038,1.558803419,1.978937163,1.883662612,0.009962742,-0.003078709,0.001088895,0.001158288,-0.000497414,-0.003152283,0.006471288,0.005865084,0.218384662,-0.013000381,100.608
884,0.980462602,1.60313932,1.635084618,2.084003992,1.967314313,0.015957381,-0.004912555,0.001596116,0.001747425,-0.000695505,-0.005136203,0.010596459,0.009624615,0.241011091,-0.031945298,115.584
885,0.841789894,0.853278391,1.013647701,1.260331718,1.172379397,0.013262249,-0.00376088,0.000652936,0.000717082,-0.000282992,-0.001514251,0.002904333,0.002551237,0.006777601,-0.16036931,41.216
886,0.844178129,0.95435502,1.130513794,1.428590362,1.32449062,0.015319647,-0.004578168,0.000768094,0.00083991,-0.000335372,-0.002047601,0.003954933,0.003485843,0.061259305,-0.176158774,41.664
887,0.690007313,0.538613101,0.780590424,0.903734052,0.85803059,0.008618935,-0.002659652,2.63E-05,-5.16E-05,-6.60E-05,-0.000162839,0.00043129,0.000429369,-0.123222934,-0.241977323,41.792
888,0.816223606,0.993388619,1.217054507,1.541216861,1.428270192,0.011013292,-0.002640029,0.000588419,0.00061752,-0.000274485,-0.001870436,0.003641539,0.003221764,0.097902197,-0.223665889,59.968
889,0.918589144,1.212367298,1.319814528,1.658779129,1.561481453,0.00876546,-0.003174763,0.000842882,0.000910523,-0.000375596,-0.002309119,0.004631465,0.004154407,0.137862111,-0.10744723,87.1
890,0.918589144,1.212367298,1.319814528,1.658779129,1.561481453,0.00876546,-0.003174763,0.000842882,0.000910523,-0.000375596,-0.002309119,0.004631465,0.004154407,0.137862111,-0.10744723,87.1
891,0.7653514,1.267654395,1.65630375,2.08908854,2.012199788,0.00938435,-0.001914474,0.000699575,0.00048757,-0.00049348,-0.003039316,0.006352281,0.005802014,0.247074059,-0.388649356,134.225
892,0.7653514,1.267654395,1.65630375,2.08908854,2.012199788,0.00938435,-0.001914474,0.000699575,0.00048757,-0.00049348,-0.003039316,0.006352281,0.005802014,0.247074059,-0.388649356,134.225
893,0.837001046,1.061674646,1.268426904,1.610451081,1.507242043,0.010193142,-0.002993151,0.000874402,0.000878216,-0.000434616,-0.002597058,0.005108363,0.004541324,0.118331741,-0.206752258,81.575
894,0.837001046,1.061674646,1.268426904,1.610451081,1.507242043,0.010193142,-0.002993151,0.000874402,0.000878216,-0.000434616,-0.002597058,0.005108363,0.004541324,0.118331741,-0.206752258,81.575
895,0.728356123,0.816604083,1.121160456,1.311988161,1.260058381,0.009773086,-0.000349002,0.000372653,9.47E-05,-0.000374742,-0.001903673,0.00439695,0.00417902,0.057119892,-0.304556373,78.65
896,0.728356123,0.816604083,1.121160456,1.311988161,1.260058381,0.009773086,-0.000349002,0.000372653,9.47E-05,-0.000374742,-0.001903673,0.00439695,0.00417902,0.057119892,-0.304556373,78.65
897,0.803876444,0.867917467,1.079665257,1.259429521,1.206003258,0.009841202,-0.001737034,0.000410065,0.000324968,-0.000262709,-0.00135624,0.003201807,0.003067537,0.038306769,-0.21174779,52
898,0.875635864,0.8779921,1.002690885,1.210926661,1.128484402,0.013132498,-0.003616547,0.000666235,0.000815471,-0.000231969,-0.001574099,0.003289639,0.003004563,0.001343635,-0.124698786,45.1425
899,0.9324703,1.089031604,1.167899508,1.448433191,1.342992816,0.012558882,-0.003787684,0.000853853,0.001060279,-0.000287015,-0.002192343,0.004392724,0.003938422,0.077448012,-0.078867904,65.8775
900,0.925359208,1.338256981,1.446202696,1.748811087,1.696065802,0.010949071,-0.002959882,0.000869569,0.00082017,-0.000468267,-0.00261136,0.005688221,0.005285248,0.182406264,-0.107945715,104.325
901,0.866457507,1.311973343,1.514180826,1.971398152,1.839282296,0.011176051,-0.002894476,0.000907992,0.000935601,-0.000435283,-0.003030556,0.006039494,0.005401578,0.204512269,-0.202207483,68.20992
902,0.809716617,0.967527525,1.194896468,1.504995535,1.403032443,0.012101044,-0.001861746,0.000887587,0.000886397,-0.0004446,-0.00273256,0.005373667,0.00477667,0.08879529,-0.227368943,50.964
903,0.843465516,0.908614884,1.077240109,1.303776285,1.222532359,0.009198648,-0.001731373,0.000569471,0.000621091,-0.000249748,-0.001581958,0.003331393,0.003052569,0.037184006,-0.168625225,31
904,0.793309364,0.683903944,0.862089842,1.025987844,0.953416011,0.009590503,-0.001548435,0.000310744,0.000366262,-0.000117743,-0.000802197,0.001722491,0.001591154,-0.074062032,-0.178185898,22.2456
905,0.848278172,1.071882036,1.263597333,1.587501983,1.482892412,0.012802492,-0.00322401,0.000827156,0.000869447,-0.000384913,-0.00253539,0.005114678,0.004599773,0.116450629,-0.191715297,49.104
906,0.816524779,1.210176573,1.482106365,1.990574312,1.863986265,0.011748671,-0.002760506,0.000891787,0.000824715,-0.000491353,-0.002769187,0.005304192,0.004656314,0.194232758,-0.271929792,46.128
907,0.87708674,1.701143395,1.939538382,2.588954536,2.481482938,0.013713515,-0.003470164,0.001281639,0.001156905,-0.000725361,-0.004684418,0.009503347,0.008568187,0.319621063,-0.238394986,114.54624
908,0.842449019,1.25231827,1.486521132,1.86656527,1.764667678,0.013024584,-0.002093772,0.001084677,0.001038954,-0.000573328,-0.003950847,0.008246481,0.007527869,0.195663381,-0.234202862,88.47648
909,0.823070938,0.873790977,1.061622925,1.204180131,1.160934001,0.008875964,-0.001348966,0.00032797,0.000252599,-0.000215069,-0.001153348,0.003028841,0.003007391,0.029890493,-0.187831948,56.064
910,0.860941777,1.244738299,1.445786849,1.613107036,1.606151738,0.006172949,-0.001206991,0.000315022,0.000178149,-0.00025028,-0.001406282,0.003724835,0.003708305,0.182267253,-0.20104855,94.2464
911,0.80951801,0.844445479,1.043146006,1.226279669,1.167200131,0.0091427,-0.001303812,0.000442053,0.000391383,-0.000255369,-0.001336056,0.003096158,0.002946311,0.021117437,-0.198700527,48
912,0.82593458,0.72781592,0.881202867,1.043217501,0.976355656,0.006879876,-0.00162112,0.000261753,0.000304682,-0.00010178,-0.000570931,0.001285454,0.001210023,-0.06314956,-0.153386947,31.36
913,0.78233383,0.811560392,1.037358172,1.251015121,1.185688767,0.009622649,-0.001848497,0.000417157,0.000344351,-0.000257924,-0.001199661,0.002520895,0.002307806,0.018336576,-0.22579778,44.928
914,0.795466371,0.884560624,1.112002539,1.347397925,1.277303759,0.009916764,-0.001245159,0.000557307,0.00048178,-0.000329845,-0.001696802,0.003596025,0.003303865,0.053031441,-0.227441915,50.304
915,0.794891448,0.658368272,0.828249283,0.914165237,0.866033312,0.008175533,0.000729883,-2.41E-05,2.08E-05,4.25E-05,-0.000379836,0.002064262,0.00238046,-0.093942724,-0.169881011,15.86992
916,0.762541832,0.480244747,0.629794625,0.717330642,0.662183865,0.005412543,-0.000939658,-2.66E-05,4.06E-05,5.89E-05,7.65E-05,-3.40E-07,6.18E-05,-0.227148482,-0.149549878,4.2482
917,0.716409483,0.436978502,0.609956334,0.68954965,0.636631454,0.010312234,-0.00184164,-0.00019324,-0.000149297,0.000126404,0.000237439,-9.73E-05,6.66E-05,-0.242269717,-0.172977832,6.732
918,0.66959857,0.357713629,0.534221017,0.611091808,0.558590454,0.008224708,-0.002017253,-0.000175993,-0.000172177,9.06E-05,0.000223385,-0.000306422,-0.000217353,-0.303593145,-0.176507388,3.267
919,0.61458716,0.302446223,0.492112824,0.534298816,0.500753281,0.00441051,-0.001956207,-0.000124829,-0.000165759,3.47E-05,0.000171663,-0.000200136,-0.000120982,-0.340381215,-0.189666601,2.2352
920,0.639836595,0.338911662,0.529684712,0.565607218,0.530244241,0.004447696,-0.001662611,-0.000137773,-0.000165179,5.03E-05,0.000182708,-0.000181711,-8.80E-05,-0.307458972,-0.190773049,4.3098
